timestamp,username,message
2025-06-11T22:08:48,m8_skuwizi,V A C H E
2025-06-11T22:08:48,coppelia_20,etoilesVache etoilesVache etoilesVache etoilesVache
2025-06-11T22:08:48,aparrrrr,viiiite
2025-06-11T22:08:48,kakarot_37,vache
2025-06-11T22:08:49,boutfleur,SQUELETTE
2025-06-11T22:08:49,j0seph_38,le pingouin
2025-06-11T22:08:49,tko93260,VACHEE
2025-06-11T22:08:50,violette1710,Les points svppppooo
2025-06-11T22:08:50,rd4bull,MDRR
2025-06-11T22:08:50,hourinahx,@rtx_snayzy oe le pb c'est que c'était un test la 1ere course dooonc
2025-06-11T22:08:51,st4rvania,SKELEREX + BLOUPS MEILLEUR COMBO
2025-06-11T22:08:51,lolo_gr1_61,Rendez nos pieces svp
2025-06-11T22:08:53,timti42,"Les pièces c'est 0,5% de vitesse pense y squeez"
2025-06-11T22:08:53,lefriteux64,maskasss
2025-06-11T22:08:53,chri_gtr,wtfgff
2025-06-11T22:08:53,willfro_,il a fait top 8 sur la dernière coupe svp les modos
2025-06-11T22:08:55,m8_rijks,perso lourd
2025-06-11T22:08:55,misteurebu,la vache c'est la meta
2025-06-11T22:08:56,vivelelore,REFAIT
2025-06-11T22:08:57,tiefada31,Toadette c'est FINITO
2025-06-11T22:08:57,himynameisdory_,moto !!!!
2025-06-11T22:08:58,jade_mouille77,ce jeu n’est pas sur switch 1 ? 😢😢😢😢😢
2025-06-11T22:08:58,ama_brine,ahahahaa
2025-06-11T22:08:59,boutfleur,KART BABY OU REEL RACING
2025-06-11T22:08:59,nowhann,la predi
2025-06-11T22:09:00,elan_14,la cam est à acheter en plus ou tu l'as forcément en achetant la console ?
2025-06-11T22:09:00,j0seph_38,prend le pingouin
2025-06-11T22:09:01,jordanlavoie20,il est hyper fort lui
2025-06-11T22:09:02,kiezens,Tout rose !
2025-06-11T22:09:02,stormixy08,lol
2025-06-11T22:09:04,misteurebu,provisoire
2025-06-11T22:09:04,nostaliaaa,rainbow roaddd
2025-06-11T22:09:05,coppelia_20,etoilesVache etoilesVache
2025-06-11T22:09:06,maxence261208,C la vache et le 4x4 orange
2025-06-11T22:09:06,rtx_snayzy,@HourinaHx kkk
2025-06-11T22:09:08,zenistu223,salut
2025-06-11T22:09:08,barog_,Tu peux faire des figures dans les aires squuez
2025-06-11T22:09:10,shwasmr2b,AHAHA t’aurais du rester sur baby Harmonie la best
2025-06-11T22:09:12,oceanelvrs,avec des perso humains tu peux débloquer des tenues
2025-06-11T22:09:15,syamsou,birdo
2025-06-11T22:09:15,ninimugiwara,faut prendre toadette et le même kart
2025-06-11T22:09:15,arracheur2suceptible,SVP LA PREDI
2025-06-11T22:09:15,nenecrazys,Si ta gagne
2025-06-11T22:09:16,trax4441,aleatoir tu as pas le trajet avant le circuit
2025-06-11T22:09:16,st4rvania,SKELEREX BLOOPS MEILLEUR COMBO
2025-06-11T22:09:17,zenistu223,KevinTurtle
2025-06-11T22:09:18,alibabar_21,V A C H E
2025-06-11T22:09:18,toxin_7spidey,Les pièces c'est important pour augmenter ta vitesse Squeezie
2025-06-11T22:09:18,zenistu223,PRChase
2025-06-11T22:09:18,merwane49,commenty il sappele le perso masqué svp ??
2025-06-11T22:09:20,zenistu223,Keepo
2025-06-11T22:09:22,boutfleur,ok pas mal t'as full accel
2025-06-11T22:09:24,jujulitho,il est pas mal en vrai
2025-06-11T22:09:26,leo____40,tu as pris le meilleur kart
2025-06-11T22:09:28,03venompool02,fait lein de figure non stop squeezie
2025-06-11T22:09:31,blidz_loulou,la perdi
